artist,header,locations-name,locations-url,products,time,title,searchresultURL,listened,skipped,searched
,Play Music,,,Google Play Music,2018-06-13T08:46:01.794Z,illenium sound of walking away,https://play.google.com/music/search/illenium+sound+of+walking+away,False,False,True
,Play Music,,,Google Play Music,2018-06-13T08:45:43.738Z,gold panda you,https://play.google.com/music/search/gold+panda+you,False,False,True
STRFKR,Google Play Music,,,Google Play Music,2018-06-13T08:45:37.336Z,U Ba Khin,,True,False,False
STRFKR,Google Play Music,,,Google Play Music,2018-06-13T08:44:25.386Z,Rawnald Gregory Erickson the Second,,True,False,False
The Naked And Famous,Google Play Music,,,Google Play Music,2018-06-13T07:20:13.473Z,Punching In A Dream,,True,False,False
Ryn Weaver,Google Play Music,,,Google Play Music,2018-06-13T07:16:15.440Z,Sail On,,True,False,False
Broods,Google Play Music,,,Google Play Music,2018-06-13T07:12:28.724Z,L.A.F,,True,False,False
Prides,Google Play Music,,,Google Play Music,2018-06-13T07:09:41.169Z,Higher Love,,True,False,False
St. Lucia,Google Play Music,,,Google Play Music,2018-06-13T07:06:07.522Z,All Eyes on You,,True,False,False
BANKS,Google Play Music,,,Google Play Music,2018-06-13T07:01:40.484Z,Gemini Feed,,True,False,False
HAIM,Google Play Music,,,Google Play Music,2018-06-13T06:58:34.046Z,Falling,,True,False,False
Allie X,Google Play Music,,,Google Play Music,2018-06-13T06:54:16.362Z,Too Much To Dream,,True,False,False
Ryn Weaver,Google Play Music,,,Google Play Music,2018-06-13T06:50:59.160Z,Runaway,,True,False,False
Chvrches,Google Play Music,,,Google Play Music,2018-06-13T06:46:54.991Z,Lies,,True,False,False
Electric Youth,Google Play Music,,,Google Play Music,2018-06-13T06:43:13.849Z,WeAreTheYouth,,True,False,False
The 1975,Google Play Music,,,Google Play Music,2018-06-13T06:40:01.615Z,The Sound,,True,False,False
Purity Ring,Google Play Music,,,Google Play Music,2018-06-13T06:35:52.817Z,Crawlersout,,True,False,False
Grimes,Google Play Music,,,Google Play Music,2018-06-13T06:32:42.413Z,laughing and not being normal,,True,False,False
HAIM,Google Play Music,,,Google Play Music,2018-06-13T06:30:54.874Z,If I Could Change Your Mind,,True,False,False
The Naked And Famous,Google Play Music,,,Google Play Music,2018-06-13T06:27:04.302Z,What We Want,,True,False,False
Broods,Google Play Music,,,Google Play Music,2018-06-13T06:22:45.205Z,Bridges,,True,False,False
Prides,Google Play Music,,,Google Play Music,2018-06-13T06:19:33.422Z,Messiah,,True,False,False
Sky Ferreira,Google Play Music,,,Google Play Music,2018-06-13T06:16:10.463Z,You’re Not The One,,True,False,False
Kate Boy,Google Play Music,,,Google Play Music,2018-06-13T06:12:15.457Z,Burn,,True,False,False
Chvrches,Google Play Music,,,Google Play Music,2018-06-13T06:08:38.491Z,Playing Dead,,True,False,False
Fickle Friends,Google Play Music,,,Google Play Music,2018-06-13T06:05:02.731Z,For You,,True,False,False
The Naked And Famous,Google Play Music,,,Google Play Music,2018-06-13T06:01:38.078Z,Laid Low,,True,False,False
MS MR,Google Play Music,,,Google Play Music,2018-06-13T05:57:42.261Z,Think of You,,True,False,False
Purity Ring,Google Play Music,,,Google Play Music,2018-06-13T05:54:18.165Z,stranger than earth,,True,False,False
Electric Youth,Google Play Music,,,Google Play Music,2018-06-13T05:49:59.675Z,The Best Thing,,True,False,False
Wolf Alice,Google Play Music,,,Google Play Music,2018-06-13T05:46:04.566Z,Bros,,True,False,False
Chvrches,Google Play Music,,,Google Play Music,2018-06-13T05:42:19.874Z,Never Ending Circles,,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:31:20.225Z,Falls (feat. Sasha Sloan),,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:27:27.125Z,La Ciudad,,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:22:56.039Z,Thin Floors And Tall Ceilings,,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:19:57.776Z,Divide (feat. Kelsey Bulkin),,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:15:55.905Z,Just A Memory (feat. Regina Spektor),,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:11:59.027Z,Everything At Your Feet (feat. The Chamanas),,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:08:31.021Z,Meridian,,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T04:04:35.094Z,Across The Room (feat. Leon Bridges),,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T03:59:51.542Z,Late Night,,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T03:56:03.390Z,Line Of Sight (feat. WYNNE & Mansionair),,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T03:52:06.233Z,Boy,,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T03:49:02.599Z,Higher Ground (feat. Naomi Wild),,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T03:45:27.447Z,A Moment Apart,,True,False,False
ODESZA,Google Play Music,,,Google Play Music,2018-06-13T03:41:33.167Z,Intro,,True,False,False
,Play Music,,,Google Play Music,2018-06-13T03:40:18.180Z,odesza,https://play.google.com/music/search/odesza,False,False,True
,Play Music,,,Google Play Music,2018-06-13T03:40:11.208Z,higher ground,https://play.google.com/music/search/higher+ground,False,False,True
,Play Music,,,Google Play Music,2018-06-13T03:35:57.598Z,tinashe no drama,https://play.google.com/music/search/tinashe+no+drama,False,False,True
,Play Music,,,Google Play Music,2018-06-13T03:28:58.135Z,starving zedd,https://play.google.com/music/search/starving+zedd,False,False,True
San Holo,Google Play Music,,,Google Play Music,2018-06-12T14:20:54.370Z,Light,,True,False,False
Marshmello,Google Play Music,,,Google Play Music,2018-06-12T12:53:57.177Z,Ritual (feat. Wrabel),,True,False,False
Aero Chord,Google Play Music,,,Google Play Music,2018-06-12T12:49:59.650Z,Surface,,True,False,False
Marshmello,Google Play Music,,,Google Play Music,2018-06-12T12:45:45.707Z,Find Me,,True,False,False
Glude,Google Play Music,,,Google Play Music,2018-06-12T12:42:45.550Z,Breathe,,True,False,False
The Chainsmokers,Google Play Music,,,Google Play Music,2018-06-12T12:39:22.737Z,Don't Let Me Down (Illenium Remix) (feat. Daya),,True,False,False
Ship Wrek,Google Play Music,,,Google Play Music,2018-06-12T12:35:43.843Z,Pain (feat. Mia Vaile),,True,False,False
JPB,Google Play Music,,,Google Play Music,2018-06-12T11:26:31.637Z,Purple Sky (feat. Anuka),,True,False,False
Slushii,Google Play Music,,,Google Play Music,2018-06-12T11:23:07.615Z,To Say Goodbye,,True,False,False
Ship Wrek & Zookeepers,Google Play Music,,,Google Play Music,2018-06-12T11:19:14.355Z,Ark,,True,False,False
Tobu,Google Play Music,,,Google Play Music,2018-06-12T11:15:58.987Z,Candyland,,True,False,False
Matoma & Astrid S,Google Play Music,,,Google Play Music,2018-06-12T11:12:38.575Z,Running Out,,True,False,False
Electro-Light,Google Play Music,,,Google Play Music,2018-06-12T11:09:07.125Z,Symbolism,,True,False,False
DJ Snake,Google Play Music,,,Google Play Music,2018-06-12T11:04:13.852Z,Let Me Love You (Marshmello Remix) (feat. Justin Bieber),,True,False,False
Mickey Valen & Noé,Google Play Music,,,Google Play Music,2018-06-12T10:59:43.598Z,Meet Me,,True,False,False
RetroVision,Google Play Music,,,Google Play Music,2018-06-12T10:56:30.357Z,Puzzle,,True,False,False
Marshmello,Google Play Music,,,Google Play Music,2018-06-12T10:53:44.197Z,Colour,,True,False,False
Rain Man,Google Play Music,,,Google Play Music,2018-06-12T10:50:35.942Z,Bring Back the Summer (feat. OLY),,True,False,False
TheFatRat,Google Play Music,,,Google Play Music,2018-06-12T10:43:44.872Z,Monody (feat. Laura Brehm),,True,False,False
Beats54,Google Play Music,,,Google Play Music,2018-06-12T10:38:54.325Z,Walker,,True,False,False
Illenium,Google Play Music,,,Google Play Music,2018-06-12T10:35:46.529Z,Sound of Walking Away,,True,False,False
Killercats,Google Play Music,,,Google Play Music,2018-06-12T10:31:33.111Z,Tell Me (feat. Alex Skrindo),,True,False,False
Martin Garrix,Google Play Music,,,Google Play Music,2018-06-12T10:27:42.867Z,Spotless,,True,False,False
Veorra,Google Play Music,,,Google Play Music,2018-06-12T10:24:27.829Z,Standby,,True,False,False
San Holo,Google Play Music,,,Google Play Music,2018-06-12T10:20:34.709Z,We Rise,,True,False,False
Marshmello,Google Play Music,,,Google Play Music,2018-06-12T10:16:08.288Z,Alone,,True,False,False
,Play Music,,,Google Play Music,2018-06-12T10:11:22.159Z,marshmello,https://play.google.com/music/search/marshmello,False,False,True
Explosions In The Sky,Google Play Music,,,Google Play Music,2018-06-12T09:56:28.281Z,Six Days at the Bottom of the Ocean,,True,False,False
,Play Music,,,Google Play Music,2018-06-12T09:56:23.787Z,have you passed through this night,https://play.google.com/music/search/have+you+passed+through+this+night,False,False,True
,Play Music,,,Google Play Music,2018-06-12T09:56:12.692Z,have you walked through this night,https://play.google.com/music/search/have+you+walked+through+this+night,False,False,True
Explosions In The Sky,Google Play Music,,,Google Play Music,2018-06-12T09:54:50.703Z,The Only Moment We Were Alone,,True,False,False
Explosions In The Sky,Google Play Music,,,Google Play Music,2018-06-12T09:44:36.567Z,First Breath After Coma,,True,False,False
,Play Music,,,Google Play Music,2018-06-12T09:35:44.359Z,as I watch from afar,https://play.google.com/music/search/as+I+watch+from+afar,False,False,True
Explosions In The Sky,Google Play Music,,,Google Play Music,2018-06-12T09:33:37.016Z,Your Hand in Mine,,True,False,False
,Play Music,,,Google Play Music,2018-06-12T07:21:26.672Z,explosions in the sky,https://play.google.com/music/search/explosions+in+the+sky,False,False,True
Chvrches,Google Play Music,,,Google Play Music,2018-06-11T09:03:49.991Z,Bury It,,True,False,False
Grimes,Google Play Music,,,Google Play Music,2018-06-11T07:52:04.414Z,Pin,,True,False,False
Prides,Google Play Music,,,Google Play Music,2018-06-11T07:48:31.998Z,Higher Love,,True,False,False
Electric Youth,Google Play Music,,,Google Play Music,2018-06-11T07:44:58.378Z,Before Life,,True,False,False
The 1975,Google Play Music,,,Google Play Music,2018-06-11T07:42:47.351Z,HNSCC,,True,False,False
Purity Ring,Google Play Music,,,Google Play Music,2018-06-11T07:40:16.071Z,repetition,,True,False,False
London Grammar,Google Play Music,,,Google Play Music,2018-06-11T07:36:37.053Z,Shyer,,True,False,False
The Wombats,Google Play Music,,,Google Play Music,2018-06-11T07:33:30.075Z,Give Me A Try,,True,False,False
Chvrches,Google Play Music,,,Google Play Music,2018-06-11T07:29:41.556Z,Leave A Trace,,True,False,False
Purity Ring,Google Play Music,,,Google Play Music,2018-06-11T07:25:43.817Z,heartsigh,,True,False,False
St. Lucia,Google Play Music,,,Google Play Music,2018-06-11T07:22:24.592Z,Do You Remember,,True,False,False
MS MR,Google Play Music,,,Google Play Music,2018-06-11T07:18:57.778Z,BTSK,,True,False,False
Wolf Alice,Google Play Music,,,Google Play Music,2018-06-11T07:15:32.384Z,Your Loves Whore,,True,False,False
The Wombats,Google Play Music,,,Google Play Music,2018-06-11T07:10:35.041Z,Emoticons,,True,False,False
Broods,Google Play Music,,,Google Play Music,2018-06-11T07:06:15.749Z,Mother & Father,,True,False,False
Chvrches,Google Play Music,,,Google Play Music,2018-06-11T07:03:07.963Z,Clearest Blue,,True,False,False
Sky Ferreira,Google Play Music,,,Google Play Music,2018-06-11T06:59:09.406Z,I Will,,True,False,False
Daughter,Google Play Music,,,Google Play Music,2018-06-11T06:59:08.257Z,No Care,,True,False,False
The Naked And Famous,Google Play Music,,,Google Play Music,2018-06-11T06:59:06.783Z,The Ends,,True,False,False
The xx,Google Play Music,,,Google Play Music,2018-06-11T06:59:04.466Z,I Dare You,,True,False,False
Two Door Cinema Club,Google Play Music,,,Google Play Music,2018-06-11T06:59:02.800Z,Lavender,,True,False,False
Phantogram,Google Play Music,,,Google Play Music,2018-06-11T06:58:28.872Z,The Day You Died,,True,False,False
Mr Little Jeans,Google Play Music,,,Google Play Music,2018-06-11T06:54:38.177Z,Haunted,,True,False,False
NONONO,Google Play Music,,,Google Play Music,2018-06-11T06:33:42.607Z,Like The Wind,,True,False,False
Chvrches,Google Play Music,,,Google Play Music,2018-06-11T06:30:20.311Z,Never Ending Circles,,True,False,False
The Naked And Famous,Google Play Music,,,Google Play Music,2018-06-11T06:27:13.718Z,Higher,,True,False,False
Grimes,Google Play Music,,,Google Play Music,2018-06-11T06:23:18.586Z,Flesh without Blood,,True,False,False
Daughter,Google Play Music,,,Google Play Music,2018-06-11T06:23:16.970Z,Smother,,True,False,False
HAERTS,Google Play Music,,,Google Play Music,2018-06-11T06:23:14.347Z,Wings,,True,False,False
Purity Ring,Google Play Music,,,Google Play Music,2018-06-11T06:18:40.424Z,push pull,,True,False,False
Two Door Cinema Club,Google Play Music,,,Google Play Music,2018-06-11T06:15:12.717Z,Handshake,,True,False,False
Chvrches,Google Play Music,,,Google Play Music,2018-06-11T06:11:41.577Z,Follow You,,True,False,False
Zedd & Alessia Cara,Google Play Music,,,Google Play Music,2018-06-11T06:07:06.659Z,Stay,,True,False,False
Khalid,Google Play Music,,,Google Play Music,2018-06-11T06:03:02.325Z,OTW,,True,False,False
The xx,Google Play Music,,,Google Play Music,2018-06-09T10:13:11.845Z,VCR,,False,True,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.441608,78.384605",Google Play Music,2018-06-09T10:13:08.105Z,"No Light, No Light",,True,False,False
Florence + The Machine,Google Play Music,,,Google Play Music,2018-06-09T10:13:07.923Z,"No Light, No Light",,False,True,False
,Play Music,,,Google Play Music,2018-06-08T10:31:41.808Z,marina and the diamonds zeds,https://play.google.com/music/search/marina+and+the+diamonds+zeds,False,False,True
American Football,Google Play Music,,,Google Play Music,2018-06-08T09:29:04.928Z,I'll See You When We're Both Not So Emotional,,True,False,False
American Football,Google Play Music,,,Google Play Music,2018-06-08T09:25:22.611Z,But The Regrets Are Killing Me,,True,False,False
American Football,Google Play Music,,,Google Play Music,2018-06-08T09:21:27.838Z,You Know I Should Be Leaving Soon,,True,False,False
American Football,Google Play Music,,,Google Play Music,2018-06-08T09:17:44.715Z,For Sure,,True,False,False
American Football,Google Play Music,,,Google Play Music,2018-06-08T09:14:28.493Z,Honestly?,,True,False,False
American Football,Google Play Music,,,Google Play Music,2018-06-08T09:08:17.588Z,The Summer Ends,,True,False,False
American Football,Google Play Music,,,Google Play Music,2018-06-08T09:03:31.530Z,Never Meant,,True,False,False
,Play Music,,,Google Play Music,2018-06-08T08:58:47.465Z,american football,https://play.google.com/music/search/american+football,False,False,True
SizzleBird,Google Play Music,,,Google Play Music,2018-06-08T07:30:39.097Z,Elixir,,True,False,False
SirensCeol,Google Play Music,,,Google Play Music,2018-06-08T07:26:16.089Z,The Method To Madness (Original Mix),,True,False,False
Electus,Google Play Music,,,Google Play Music,2018-06-08T07:20:54.977Z,Sunlight Spirit,,True,False,False
Said the Sky,Google Play Music,,,Google Play Music,2018-06-08T07:17:49.414Z,Listen,,True,False,False
Feint,Google Play Music,,,Google Play Music,2018-06-08T07:14:37.926Z,Phosphor (feat. Miyoki),,True,False,False
Mitis,Google Play Music,,,Google Play Music,2018-06-08T07:11:19.104Z,Please Go (Original Mix),,True,False,False
ARUNA & Rameses B,Google Play Music,,,Google Play Music,2018-06-08T07:00:26.023Z,Ready to Go (feat. KINGDØMS),,True,False,False
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T07:00:20.342Z,Tarova,,True,False,False
,Play Music,,,Google Play Music,2018-06-08T07:00:07.220Z,ramses B,https://play.google.com/music/search/rameses+B,False,False,True
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T06:53:34.106Z,GØ,,True,False,False
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T06:50:42.746Z,Beep Box,,True,False,False
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T06:46:41.697Z,Grown Folks,,True,False,False
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T06:38:27.505Z,Gemini,,True,False,False
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T06:15:53.687Z,Semente,,True,False,False
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T06:08:41.839Z,Tarova,,True,False,False
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T06:05:02.261Z,Lingus,,True,False,False
,Play Music,,,Google Play Music,2018-06-08T06:04:39.824Z,snarky puppu,https://play.google.com/music/search/snarky+puppy,False,False,True
Snarky Puppy,Google Play Music,,,Google Play Music,2018-06-08T05:54:13.744Z,Shofukan,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-06-08T05:53:20.394Z,So Appalled,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-06-08T05:48:11.639Z,"Monster (feat. JAY-Z, Rick Ross, Nicki Minaj & Bon Iver)",,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-06-08T05:41:52.657Z,All Of The Lights,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-06-08T05:36:52.818Z,All Of The Lights [Interlude],,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-06-08T05:35:50.406Z,POWER,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-06-08T05:30:58.114Z,Gorgeous,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-06-08T05:25:00.340Z,Dark Fantasy,,True,False,False
Zedd & Alessia Cara,Google Play Music,,,Google Play Music,2018-06-08T05:15:27.329Z,Stay,,True,False,False
